Date,Value,RD1_Value,RD_P1_Value,RD_B1_Value,RD2_Value,RD_P2_Value,RD_B2_Value,RD3_Value,RD_P3_Value,RD_B3_Value,RD5_Value,RD_P5_Value,RD_B5_Value,RD10_Value,RD_P10_Value,RD_B10_Value,RD30_Value,RD_P30_Value,RD_B30_Value,Log_Return_1_Value,Log_Return_2_Value,Log_Return_3_Value,Log_Return_5_Value,Log_Return_10_Value,Log_Return_30_Value
1993-11-26,108.77,0.62,0.573277854831,1,-0.08,-0.0734956361966,0,0.42,0.387632671897,1,1.62,1.51189920672,1,2.25,2.11227938415,1,1.47,1.36999068034,1,0.00571640870669,-0.000735226574798,0.00386883312339,0.0150058391862,0.02090280016,0.0136069114691
1993-11-29,109.3,0.53,0.487266709571,1,1.15,1.06333795654,1,0.45,0.413412953606,1,0.98,0.904726735598,1,3.03,2.85122800414,1,2.25,2.1018215787,1,0.00486083407673,0.0105772427834,0.00412560750194,0.00900658601853,0.0281133697979,0.0208003801468
1993-11-30,109.05,-0.25,-0.228728270814,0,0.28,0.257423922037,1,0.9,0.832177531207,1,0.7,0.646054453161,1,2.67,2.50987027637,1,1.5,1.39470013947,1,-0.00228990253485,0.00257093154188,0.00828734024857,0.00643976466527,0.0247889033335,0.0138506369339
1993-12-01,108.58,-0.47,-0.430994956442,0,-0.72,-0.658737419945,0,-0.19,-0.174680518525,0,-0.27,-0.248047772164,0,2.23,2.09685002351,1,1.53,1.42923867352,1,-0.00431926417033,-0.00660916670519,-0.00174833262845,-0.00248355920325,0.0207516868311,0.0141912134416
1993-12-02,108.72,0.14,0.128937189169,1,-0.33,-0.302613480055,0,-0.58,-0.530649588289,0,0.57,0.527045769764,1,1.65,1.54104791258,1,1.32,1.22905027933,1,0.00128854136558,-0.00303072280475,-0.0053206253396,0.00525661744382,0.0152929436727,0.0122155877681
1993-12-03,108.3,-0.42,-0.386313465784,0,-0.28,-0.257874378339,0,-0.75,-0.687757909216,0,-0.47,-0.432104440563,0,1.15,1.07326178255,1,0.13,0.120181196265,1,-0.00387061583594,-0.00258207447036,-0.00690133864069,-0.00433040709881,0.0106754320874,0.00120109036475
1993-12-06,108.22,-0.08,-0.0738688827331,0,-0.5,-0.459896983076,0,-0.36,-0.33155277215,0,-1.08,-0.988106129918,0,-0.1,-0.0923190546529,0,-0.15,-0.138414690412,0,-0.000738961792356,-0.0046095776283,-0.00332103626272,-0.0099302029679,-0.000923616949376,-0.00138510572031
1993-12-07,107.77,-0.45,-0.415819626686,0,-0.53,-0.489381348107,0,-0.95,-0.873804267844,0,-1.28,-1.1737734984,0,-0.58,-0.535302261191,0,-0.55,-0.507754800591,0,-0.00416686560585,-0.0049058273982,-0.00877644323415,-0.0118071660389,-0.00536740137363,-0.00509048255522
1993-12-08,108.6,0.83,0.770158671244,1,0.38,0.351136573646,1,0.3,0.277008310249,1,0.02,0.0184195984528,1,-0.25,-0.229673863114,0,0.5,0.462534690102,1,0.00767208089109,0.00350521528525,0.00276625349289,0.00018417902253,-0.00229938018072,0.00461468285467
1993-12-09,108.75,0.15,0.138121546961,1,0.98,0.909343973276,1,0.53,0.489743115875,1,0.03,0.0275938189845,1,0.6,0.554785020804,1,0.3,0.276625172891,1,0.00138026246896,0.00905234336005,0.0048854777542,0.000275900125905,0.00553251756973,0.00276243269591
1993-12-10,109.14,0.39,0.358620689655,1,0.54,0.497237569061,1,1.37,1.27122575856,1,0.84,0.775623268698,1,0.37,0.340167325549,1,0.59,0.543528327959,1,0.00357979178929,0.00496005425825,0.0126321351493,0.00772630775114,0.00339590065233,0.00542056543379
1993-12-13,109.05,-0.09,-0.0824628916987,0,0.3,0.275862068966,1,0.45,0.414364640884,1,0.83,0.766956200333,1,-0.25,-0.228728270814,0,0.73,0.673929098966,1,-0.000824969110448,0.00275482267884,0.0041350851478,0.00764030043305,-0.00228990253485,0.00671668348367
1993-12-14,109.35,0.3,0.275103163686,1,0.21,0.192413413964,1,0.6,0.551724137931,1,1.58,1.4660851814,1,0.3,0.275103163686,1,0.88,0.811284226053,1,0.00274725447514,0.00192228536469,0.00550207715398,0.014554420514,0.00274725447514,0.00808011007065
1993-12-15,109.72,0.37,0.338363054412,1,0.67,0.614397065566,1,0.58,0.531427524281,1,1.12,1.03130755064,1,1.14,1.04991711181,1,2.07,1.92289828147,1,0.00337791894663,0.00612517342176,0.00530020431132,0.0102602585696,0.0104444375921,0.019046442259
1993-12-16,109.7,-0.02,-0.0182282172803,0,0.35,0.320073159579,1,0.65,0.596056854654,1,0.95,0.873563218391,1,0.98,0.901398086829,1,2.52,2.35118492256,1,-0.000182298788218,0.00319562015841,0.00594287463355,0.00869769731239,0.0089735974383,0.0232397032145
1993-12-17,109.96,0.26,0.237010027347,1,0.24,0.218738607364,1,0.61,0.55784179241,1,0.82,0.751328568811,1,1.66,1.53277931671,1,1.69,1.56091253348,1,0.00236729601586,0.00218499722764,0.00556291617427,0.00748520153896,0.0152115092901,0.0154885559742
1993-12-20,110.6,0.64,0.582029829029,1,0.9,0.820419325433,1,0.88,0.802041560335,1,1.55,1.42136634571,1,2.38,2.19922380336,1,2.4,2.21811460259,1,0.00580342579119,0.00817072180705,0.00798842301883,0.0141135964406,0.0217538968736,0.0219387226759
1993-12-21,111.1,0.5,0.452079566004,1,1.14,1.03674063296,1,1.4,1.27620783956,1,1.75,1.6003657979,1,3.33,3.08991370511,1,3.0,2.77520814061,1,0.00451060755735,0.0103140333485,0.0126813293644,0.0158769495228,0.0304313700368,0.0273739720004
1993-12-22,111.05,-0.05,-0.04500450045,0,0.45,0.406871609403,1,1.09,0.991269552565,1,1.33,1.21217644914,1,2.45,2.25598526703,1,2.75,2.53924284395,1,-0.000450146305148,0.0040604612522,0.00986388704339,0.012048884271,0.0223091428406,0.0250753963335
1993-12-23,110.78,-0.27,-0.243133723548,0,-0.32,-0.28802880288,0,0.18,0.162748643761,1,1.08,0.98450319052,1,2.03,1.86666666667,1,3.46,3.22400298174,1,-0.00243429773548,-0.00288444404063,0.00162616351672,0.00979688532377,0.0184945826362,0.0317312270475
1993-12-27,111.41,0.63,0.568694710237,1,0.36,0.324178298064,1,0.31,0.27902790279,1,1.45,1.31866133139,1,2.27,2.07989737951,1,4.89,4.59068719489,1,0.00567083746627,0.00323653973079,0.00278639342564,0.0131004267742,0.0205856283131,0.0448843291255
1993-12-28,111.63,0.22,0.197468808904,1,0.85,0.767286513811,1,0.58,0.522287257992,1,1.03,0.931283905967,1,2.58,2.3658872077,1,5.36,5.04375646937,1,0.00197274095542,0.00764357842168,0.0052092806862,0.00926974193841,0.023383338379,0.049206805642
1993-12-29,111.85,0.22,0.19707963809,1,0.44,0.394937617808,1,1.07,0.965878317386,1,0.75,0.675067506751,1,2.5,2.28623685414,1,5.47,5.14194397443,1,0.0019688569095,0.00394159786491,0.00961243533118,0.00672799129055,0.0226049408134,0.050141098622
1993-12-30,111.9,0.05,0.0447027268663,1,0.27,0.241870464929,1,0.49,0.439816892559,1,0.85,0.76542098154,1,2.18,1.98687568356,1,5.55,5.21861777151,1,0.000446927381741,0.00241578429124,0.00438852524665,0.00762506497744,0.0196739492485,0.0508700736716
1993-12-31,111.62,-0.28,-0.250223413762,0,-0.23,-0.205632543585,0,-0.00999999999999,-0.00895816536772,0,0.84,0.758259613649,1,1.92,1.75022789426,1,4.55,4.24955636499,1,-0.00250536995759,-0.00205844257585,-8.95856663532e-05,0.00755399275533,0.0173508780791,0.0416174191901
1994-01-03,112.7675,1.1475,1.02804156961,1,0.8675,0.775245755139,1,0.9175,0.820295037997,1,1.3575,1.21847230949,1,2.8075,2.55320116406,1,5.6175,5.24265048997,1,0.0102279316216,0.007722561664,0.00816948904574,0.0121110869107,0.0252115136848,0.0510984550623
1994-01-04,113.15,0.3825,0.339193473297,1,1.53,1.37072209281,1,1.25,1.11706881144,1,1.52,1.3616411359,1,2.55,2.30560578662,1,4.83,4.45901033973,1,0.00338619509767,0.0136141267193,0.0111087567617,0.0135245410529,0.0227942829913,0.0436245629156
1994-01-05,112.75,-0.4,-0.353513035793,0,-0.0175,-0.015518655641,0,1.13,1.01236337574,1,0.9,0.804649083594,1,1.65,1.48514851485,1,4.4,4.06091370558,1,-0.00354139369676,-0.00015519859909,0.0100727330225,0.00801429044665,0.0147422817372,0.0398062504004
1994-01-06,112.52,-0.23,-0.20399113082,0,-0.63,-0.556783031374,0,-0.2475,-0.21947812978,0,0.62,0.554066130474,1,1.47,1.32372805043,1,3.67,3.37161231052,1,-0.00204199476113,-0.00558338845789,-0.00219719336022,0.00552536830378,0.0131504332812,0.0331601959411
1994-01-07,111.77,-0.75,-0.666548169214,0,-0.98,-0.869179600887,0,-1.38,-1.21961997349,0,0.15,0.134384518903,1,0.99,0.893663116086,1,3.62,3.34720295885,1,-0.00668779522414,-0.00872978998527,-0.012271183682,0.00134294303723,0.00889693579256,0.0329240359985
1994-01-10,112.22,0.45,0.402612507829,1,-0.3,-0.266619267686,0,-0.53,-0.470066518847,0,-0.5475,-0.485512226484,0,0.81,0.727044250965,1,3.45,3.17183046796,1,0.00401804192531,-0.00266975329883,-0.00471174805996,-0.00486694665905,0.0072441402516,0.0312256692171
1994-01-11,112.5,0.28,0.249509891285,1,0.73,0.653126957144,1,-0.02,-0.0177746178457,0,-0.65,-0.574458683164,0,0.87,0.779360386993,1,3.2,2.92772186642,1,0.00249199132165,0.00651003324695,-0.000177761977181,-0.00576115043507,0.00776339061783,0.028856826462
1994-01-12,112.47,-0.03,-0.0266666666667,0,0.25,0.222776688647,1,0.7,0.626286123289,1,-0.28,-0.248337028825,0,0.62,0.554313813143,1,3.42,3.13617606602,1,-0.000266702228544,0.0022252890931,0.00624333101841,-0.00248645896686,0.00552783147979,0.0308800267683
1994-01-13,112.1,-0.37,-0.328976615986,0,-0.4,-0.355555555556,0,-0.12,-0.106932810551,0,-0.42,-0.37326697476,0,0.2,0.17873100983,1,3.52,3.24184932768,1,-0.00329518933782,-0.00356189156636,-0.00106990024471,-0.00373965354354,0.00178571476023,0.0319041016008
1994-01-14,111.25,-0.85,-0.758251561106,0,-1.22,-1.08473370677,0,-1.25,-1.11111111111,0,-0.52,-0.465241120157,0,-0.37,-0.331481813295,0,2.53,2.32707873436,1,-0.00761140903176,-0.0109065983696,-0.0111733005981,-0.00466326735117,-0.00332032431394,0.0230041512035
1994-01-17,111.08,-0.17,-0.152808988764,0,-1.02,-0.909901873327,0,-1.39,-1.23588512492,0,-1.14,-1.01586170023,0,-1.6875,-1.49644179396,0,2.78,2.56694367498,1,-0.00152925860775,-0.00914066763952,-0.0124358569773,-0.0102105678842,-0.0150775145433,0.0253455084317
1994-01-18,110.7,-0.38,-0.34209578682,0,-0.55,-0.494382022472,0,-1.4,-1.24888492417,0,-1.8,-1.6,0,-2.45,-2.16526734423,0,2.48,2.29162816485,1,-0.00342682272401,-0.00495608133176,-0.0125674903635,-0.0161293819299,-0.021890532365,0.0226576475
1994-01-19,110.87,0.17,0.153568202349,1,-0.21,-0.189052934822,0,-0.38,-0.341573033708,0,-1.6,-1.42260158264,0,-1.88,-1.66740576497,0,3.1,2.876496242,1,0.00153450406967,-0.00189231865434,-0.00342157726209,-0.0143281756317,-0.0168146345985,0.0283590171755
1994-01-20,111.5,0.63,0.568233065753,1,0.8,0.722673893406,1,0.42,0.378105869644,1,-0.6,-0.535236396075,0,-1.02,-0.906505510132,0,2.9,2.67034990792,1,0.00566624711591,0.00720075118558,0.00377392846157,-0.00536673917794,-0.00910639272148,0.0263531834003
1994-01-21,111.2,-0.3,-0.269058295964,0,0.33,0.297645891585,1,0.5,0.451671183379,1,-0.05,-0.0449438202247,0,-0.57,-0.50997584325,0,2.45,2.25287356322,1,-0.00269420908369,0.00297203803222,0.00450654210189,-0.000449539229868,-0.00511280658104,0.0222787118477
1994-01-24,111.82,0.62,0.557553956835,1,0.32,0.286995515695,1,0.95,0.856859384865,1,0.74,0.666186532229,1,-0.4,-0.356442701836,0,2.68,2.45556166392,1,0.00556005378202,0.00286584469833,0.00853209181424,0.0066397731599,-0.00357079472433,0.0242589738404
1994-01-25,111.17,-0.65,-0.581291361116,0,-0.03,-0.0269784172662,0,-0.33,-0.295964125561,0,0.47,0.424570912376,1,-1.33,-1.18222222222,0,2.12,1.94406235672,1,-0.00582987435298,-0.000269820570958,-0.00296402965465,0.00423672153093,-0.011892660399,0.0192540685979
1994-01-26,110.4,-0.77,-0.692632904561,0,-1.42,-1.26989805044,0,-0.8,-0.719424460432,0,-0.47,-0.423919906196,0,-2.07,-1.84049079755,0,1.05,0.960219478738,1,-0.00695042740253,-0.0127803017555,-0.00722024797349,-0.00424820994127,-0.0185763855729,0.00955638672022
1994-01-27,109.4,-1.0,-0.905797101449,0,-1.77,-1.59215615724,0,-2.42,-2.16419245216,0,-2.1,-1.88340807175,0,-2.7,-2.40856378234,0,-0.32,-0.291651476486,0,-0.00909924385511,-0.0160496712576,-0.0218795456106,-0.0190137009123,-0.0243804400902,-0.00292077608152
1994-01-28,109.15,-0.25,-0.228519195612,0,-1.25,-1.13224637681,0,-2.02,-1.81703697041,0,-2.05,-1.84352517986,0,-2.1,-1.88764044944,0,-0.55,-0.501367365542,0,-0.00228780699193,-0.011387050847,-0.0183374782496,-0.0186072988205,-0.0190568380504,-0.00502628428523
1994-01-31,108.95,-0.2,-0.183234081539,0,-0.45,-0.411334552102,0,-1.45,-1.3134057971,0,-2.87,-2.56662493293,0,-2.13,-1.91753691033,0,-1.01,-0.918515823936,0,-0.00183402160532,-0.00412182859725,-0.0132210724524,-0.0260013742079,-0.019361601048,-0.00922760190642
1994-02-01,107.62,-1.33,-1.2207434603,0,-1.53,-1.40174072377,0,-1.78,-1.62705667276,0,-3.55,-3.193307547,0,-3.08,-2.78229448961,0,-2.98,-2.69439421338,0,-0.0122825573294,-0.0141165789347,-0.0164043859266,-0.0324540571843,-0.0282173356533,-0.027313585027
1994-02-02,108.0,0.38,0.353094220405,1,-0.95,-0.871959614502,0,-1.15,-1.05359596885,0,-2.4,-2.17391304348,0,-2.87,-2.58861729954,0,-3.1,-2.7902790279,0,0.00352472306295,-0.00875783426641,-0.0105918558717,-0.0219789067188,-0.02622711666,-0.0282994695214
1994-02-03,108.0,0.0,0.0,0,0.38,0.353094220405,1,-0.95,-0.871959614502,0,-1.4,-1.27970749543,0,-3.5,-3.13901345291,0,-3.05,-2.74651058082,0,0.0,0.00352472306295,-0.00875783426641,-0.0128796628637,-0.031893363776,-0.0278493232162
1994-02-04,108.05,0.05,0.0462962962963,1,0.05,0.0462962962963,1,0.43,0.399553986248,1,-1.1,-1.00778744847,0,-3.15,-2.83273381295,0,-2.73,-2.46434374436,0,0.000462855828675,0.000462855828675,0.00398757889162,-0.0101290000431,-0.0287362988636,-0.0249521696521
1994-02-07,108.7,0.65,0.601573345673,1,0.7,0.648148148148,1,0.7,0.648148148148,1,-0.25,-0.229463056448,0,-3.12,-2.79019853336,0,-2.71,-2.4324566915,0,0.00599771117427,0.00646056700294,0.00646056700294,-0.00229726726347,-0.0282986414713,-0.0246252959441
1994-02-08,108.95,0.25,0.229990800368,1,0.9,0.832947709394,1,0.95,0.87962962963,1,1.33,1.23582977142,1,-2.22,-1.99694162094,0,-2.68,-2.40078831855,0,0.00229726726347,0.00829497843773,0.00875783426641,0.0122825573294,-0.0201714998549,-0.024300769636
1994-02-09,107.82,-1.13,-1.03717301514,0,-0.88,-0.809567617295,0,-0.23,-0.212864414623,0,-0.18,-0.166666666667,0,-2.58,-2.33695652174,0,-4.03,-3.60303978543,0,-0.0104258913671,-0.00812862410364,-0.00213091292937,-0.0016680571007,-0.0236469638195,-0.0366955179126
1994-02-10,108.43,0.61,0.565757744389,1,-0.52,-0.477283157412,0,-0.27,-0.248390064397,0,0.43,0.398148148148,1,-0.97,-0.886654478976,0,-3.47,-3.10098302055,0,0.00564163346057,-0.00478425790654,-0.00248699064307,0.00397357635987,-0.00890608650379,-0.0315008118338
1994-02-11,107.85,-0.58,-0.534907313474,0,0.03,0.0278241513634,1,-1.1,-1.00963744837,0,-0.2,-0.185099490976,0,-1.3,-1.19102153,0,-3.77,-3.37753090844,0,-0.00536343064893,0.000278202811643,-0.0101476885555,-0.00185271011773,-0.0119817101608,-0.0343588725251
1994-02-14,104.15,-3.7,-3.43069077422,0,-4.28,-3.94724707184,0,-3.67,-3.40382118345,0,-4.55,-4.1858325667,0,-4.8,-4.4056906838,0,-8.6175,-7.6418294278,0,-0.0349092051282,-0.0402726357771,-0.0346310023165,-0.0427596264202,-0.0450568936836,-0.0794960092749
1994-02-15,103.2,-0.95,-0.912145943351,0,-4.65,-4.31154381085,0,-5.23,-4.82338836115,0,-5.75,-5.2776502983,0,-4.42,-4.1070433005,0,-9.95,-8.79363676536,0,-0.00916331465952,-0.0440725197877,-0.0494359504366,-0.0542202083432,-0.0419376510138,-0.0920455190321
1994-02-16,103.55,0.35,0.339147286822,1,-0.6,-0.576092174748,0,-4.3,-3.98701900788,0,-4.27,-3.96030421072,0,-4.45,-4.12037037037,0,-9.2,-8.15964523282,0,0.00338573479413,-0.00577757986539,-0.0406867849936,-0.0404085821819,-0.0420766392826,-0.0851183905412
1994-02-17,104.2,0.65,0.627716079189,1,1.0,0.968992248062,1,0.05,0.048007681229,1,-4.23,-3.90113437241,0,-3.8,-3.51851851852,0,-8.32,-7.39424102382,0,0.00625754147767,0.0096432762718,0.000479961612285,-0.0397926741648,-0.035819097805,-0.0768188543024
1994-02-18,104.3,0.1,0.0959692898272,1,0.75,0.724287783679,1,1.1,1.06589147287,1,-3.55,-3.29160871581,0,-3.75,-3.47061545581,0,-7.47,-6.68336762995,0,0.00095923268746,0.00721677416513,0.0106025089593,-0.0334700108284,-0.0353227209462,-0.0691718263908
1994-02-22,105.28,0.98,0.939597315436,1,1.08,1.03646833013,1,1.73,1.67069048769,1,1.13,1.08497359578,1,-3.42,-3.14627414903,0,-6.94,-6.18428087685,0,0.00935210557028,0.0103113382577,0.0165688797354,0.01079129987,-0.0319683265502,-0.0638377627458
1994-02-23,105.5,0.22,0.20896656535,1,1.2,1.15052732502,1,1.3,1.24760076775,1,2.3,2.22868217054,1,-3.45,-3.16659017898,0,-7.0,-6.22222222222,0,0.00208748533911,0.0114395909094,0.0123988235969,0.0220420998687,-0.0321781084745,-0.0642422687284
1994-02-24,105.3,-0.2,-0.189573459716,0,0.02,0.0189969604863,1,1.0,0.958772770853,1,1.75,1.69000482859,1,-2.52,-2.33722871452,0,-7.17,-6.37503334222,0,-0.00189753377619,0.000189951562923,0.0095420571332,0.0167588312983,-0.0236497508836,-0.065873100276
1994-02-25,104.7,-0.6,-0.569800569801,0,-0.8,-0.758293838863,0,-0.58,-0.550911854103,0,0.5,0.479846449136,1,-3.73,-3.44000737803,0,-7.4,-6.60124888492,0,-0.00571430126344,-0.00761183503963,-0.00552434970052,0.00478698855722,-0.0350056856076,-0.0682922122016
1994-02-28,104.15,-0.55,-0.525310410697,0,-1.15,-1.09211775878,0,-1.35,-1.27962085308,0,-0.15,-0.143815915628,0,-3.7,-3.43069077422,0,-7.1,-6.38202247191,0,-0.00526695016951,-0.0109812514329,-0.0128787852091,-0.00143919429975,-0.0349092051282,-0.0659477533394
1994-03-01,104.67,0.52,0.499279884782,1,-0.03,-0.0286532951289,0,-0.63,-0.598290598291,0,-0.61,-0.579407294833,0,0.52,0.499279884782,1,-6.41,-5.77061577242,0,0.00498037615981,-0.000286574009699,-0.00600087527314,-0.00581092371021,0.00498037615981,-0.0594381185718
1994-03-02,103.68,-0.99,-0.945829750645,0,-0.47,-0.451272203553,0,-1.02,-0.974212034384,0,-1.82,-1.72511848341,0,0.48,0.46511627907,1,-7.02,-6.34146341463,0,-0.00950331126283,-0.00452293510302,-0.00978988527253,-0.0174017203122,0.0046403795565,-0.0655146071106
1994-03-03,104.05,0.37,0.356867283951,1,-0.62,-0.592337823636,0,-0.1,-0.096015362458,0,-1.25,-1.18708452042,0,0.5,0.482858522453,1,-6.82,-6.15134842608,0,0.00356232023568,-0.00594099102715,-0.000960614867338,-0.0119418663003,0.00481696499805,-0.0634867909446
1994-03-04,105.62,1.57,1.50888995675,1,1.94,1.87114197531,1,0.95,0.907614407184,1,0.92,0.878701050621,1,1.42,1.36276391555,1,-5.88,-5.2735426009,0,0.0149761944391,0.0185385146748,0.00903520341199,0.0087486294023,0.0135356179595,-0.0541768436214
1994-03-07,105.85,0.23,0.21776178754,1,1.8,1.72993753003,1,2.17,2.09297839506,1,1.7,1.63226116179,1,1.55,1.48609779482,1,-5.35,-4.81115107914,0,0.00217525030209,0.0171514447412,0.0207137649769,0.0161908298739,0.0147516355741,-0.0493073842356
1994-03-08,105.22,-0.63,-0.595181861124,0,-0.4,-0.378716152244,0,1.17,1.12445939452,1,0.55,0.52546097258,1,-0.06,-0.056990881459,0,-6.6,-5.90234305133,0,-0.00596960127821,-0.00379435097613,0.011181843463,0.00524085243587,-0.000570071274346,-0.0608370392958
1994-03-09,105.87,0.65,0.617753278844,1,0.02,0.0188946622579,1,0.25,0.236697595152,1,2.19,2.11226851852,1,0.37,0.350710900474,1,-5.3,-4.76747323918,0,0.00615853005263,0.000188928774414,0.0023641790765,0.0209026937513,0.00350097343917,-0.0488486348902
1994-03-10,105.67,-0.2,-0.188910928497,0,0.45,0.427675346892,1,-0.18,-0.170051960321,0,1.62,1.55694377703,1,0.37,0.351377018044,1,-4.73,-4.28442028986,0,-0.00189089590235,0.00426763415028,-0.00170196712793,0.0154494776133,0.00350761131301,-0.0437891033901
1994-03-11,105.12,-0.55,-0.520488312672,0,-0.75,-0.708415981865,0,-0.1,-0.095038965976,0,-0.5,-0.473395190305,0,0.42,0.401146131805,1,-4.28,-3.91224862888,0,-0.00521847571664,-0.00710937161899,-0.000950841566361,-0.00474519254249,0.00400343685981,-0.0399083352516
1994-03-14,105.9,0.78,0.74200913242,1,0.23,0.217658748935,1,0.03,0.0283366392746,1,0.05,0.0472366556448,1,1.75,1.68026884301,1,-3.25,-2.97755382501,0,0.00739269787106,0.00217422215442,0.000283326252072,0.000472255026487,0.0166630849004,-0.0302278303886
1994-03-15,106.12,0.22,0.207743153919,1,1.0,0.951293759513,1,0.45,0.425854074004,1,0.9,0.855350693784,1,1.45,1.38530620044,1,-2.83,-2.59752179899,0,0.00207527666218,0.00946797453324,0.0042494988166,0.00851713296688,0.0137579854027,-0.0263185321211
1994-03-16,105.85,-0.27,-0.25442894836,0,-0.05,-0.0472143531634,0,0.73,0.694444444444,1,-0.02,-0.0188910928497,0,2.17,2.09297839506,1,-1.77,-1.64467571083,0,-0.00254753168866,-0.000472255026487,0.00692044284457,-0.000188928774414,0.0207137649769,-0.0165835064804
1994-03-17,105.78,-0.07,-0.0661313179027,0,-0.34,-0.320392009046,0,-0.12,-0.113314447592,0,0.11,0.104097662534,1,1.73,1.66266218164,1,-2.22,-2.05555555556,0,-0.00066153194304,-0.00320906363171,-0.00113378696953,0.00104043518489,0.0164899127982,-0.0207697614864
1994-03-18,106.02,0.24,0.22688598979,1,0.17,0.160604629192,1,-0.1,-0.0942329438372,0,0.9,0.856164383562,1,0.4,0.378716152244,1,-1.98,-1.83333333333,0,0.00226628992183,0.00160475797879,-0.000942773709879,0.00852520082336,0.00378000828087,-0.0185034715646
1994-03-21,106.3,0.28,0.264101112998,1,0.52,0.491586311212,1,0.45,0.425129900803,1,0.4,0.377714825307,1,0.45,0.425129900803,1,-1.75,-1.61962054604,0,0.00263752978824,0.00490381971007,0.00424228776703,0.00377003274054,0.00424228776703,-0.016328797605
1994-03-22,106.0,-0.3,-0.282220131703,0,-0.02,-0.0188643652141,0,0.22,0.207978823974,1,-0.12,-0.113079532605,0,0.78,0.741303934613,1,-2.7,-2.48390064397,0,-0.00282619123584,-0.000188661447593,0.00207762847423,-0.00113143515747,0.00738569780941,-0.0251527000151
1994-03-23,106.38,0.38,0.358490566038,1,0.08,0.0752587017874,1,0.36,0.339558573854,1,0.53,0.500708549835,1,0.51,0.481722867668,1,-2.57,-2.35888022028,0,0.0035784952021,0.000752303966269,0.00338983375451,0.0049945917333,0.00480566295888,-0.0238714720765
1994-03-24,106.25,-0.13,-0.122203421696,0,0.25,0.235849056604,1,-0.05,-0.0470366886171,0,0.47,0.444318396672,1,0.58,0.548878584272,1,-1.57,-1.45613058802,0,-0.00122278150965,0.00235571369246,-0.000470477543376,0.00443334216669,0.00547377735159,-0.014668362219
1994-03-25,104.75,-1.5,-1.41176470588,0,-1.63,-1.5322429028,0,-1.25,-1.17924528302,0,-1.27,-1.1978871911,0,-0.37,-0.35197869102,0,-3.68,-3.39389467859,0,-0.0142182490023,-0.0154410305119,-0.0118625353098,-0.0120511967574,-0.00352599593405,-0.0345282446818
