Date,USD,RD1_USD,RD_P1_USD,RD_B1_USD,RD3_USD,RD_P3_USD,RD_B3_USD,RD5_USD,RD_P5_USD,RD_B5_USD
2009-05-13,14.14,0.05,0.354861603974,1,0.24,1.72661870504,1,0.7,5.20833333333,1
2009-05-14,13.84,-0.3,-2.1216407355,0,-0.06,-0.431654676259,0,-0.17,-1.21341898644,0
2009-05-15,13.92,0.08,0.578034682081,1,-0.17,-1.20652945351,0,0.02,0.143884892086,1
2009-05-18,13.79,-0.13,-0.933908045977,0,-0.35,-2.47524752475,0,-0.11,-0.791366906475,0
2009-05-19,13.88,0.09,0.65264684554,1,0.04,0.28901734104,1,-0.21,-1.49041873669,0
2009-05-20,14.29,0.41,2.95389048991,1,0.37,2.65804597701,1,0.15,1.06082036775,1
2009-05-21,14.23,-0.06,-0.419874037789,0,0.44,3.19071791153,1,0.39,2.81791907514,1
2009-05-22,14.66,0.43,3.02178496135,1,0.78,5.61959654179,1,0.74,5.31609195402,1
2009-05-26,14.3,-0.36,-2.45566166439,0,0.01,0.0699790062981,1,0.51,3.69833212473,1
2009-05-27,14.5,0.2,1.3986013986,1,0.27,1.89739985945,1,0.62,4.46685878963,1
2009-05-28,14.88,0.38,2.62068965517,1,0.22,1.50068212824,1,0.59,4.12876137159,1
2009-05-29,15.52,0.64,4.30107526882,1,1.22,8.53146853147,1,1.29,9.06535488405,1
2009-06-01,15.86,0.34,2.19072164948,1,1.36,9.37931034483,1,1.2,8.18553888131,1
2009-06-02,15.62,-0.24,-1.5132408575,0,0.74,4.97311827957,1,1.32,9.23076923077,1
2009-06-03,15.97,0.35,2.24071702945,1,0.45,2.89948453608,1,1.47,10.1379310345,1
2009-06-04,15.305,-0.665,-4.16405760802,0,-0.555,-3.49936948298,0,0.425,2.8561827957,1
2009-06-05,15.65,0.345,2.25416530546,1,0.03,0.192061459667,1,0.13,0.837628865979,1
2009-06-08,14.84,-0.81,-5.17571884984,0,-1.13,-7.07576706324,0,-1.02,-6.43127364439,0
2009-06-09,14.93,0.09,0.606469002695,1,-0.375,-2.45017967984,0,-0.69,-4.41741357234,0
2009-06-10,15.39,0.46,3.08104487609,1,-0.26,-1.66134185304,0,-0.58,-3.63180964308,0
2009-06-11,15.09,-0.3,-1.94931773879,0,0.25,1.6846361186,1,-0.215,-1.40476968311,0
2009-06-12,15.07,-0.02,-0.132538104705,0,0.14,0.937709310114,1,-0.58,-3.70607028754,0
2009-06-15,14.31,-0.76,-5.04313205043,0,-1.08,-7.01754385965,0,-0.53,-3.57142857143,0
2009-06-16,14.3,-0.01,-0.0698812019567,0,-0.79,-5.23525513585,0,-0.63,-4.21969189551,0
2009-06-17,14.02,-0.28,-1.95804195804,0,-1.05,-6.96748506967,0,-1.37,-8.90188434048,0
2009-06-18,14.19,0.17,1.21255349501,1,-0.12,-0.83857442348,0,-0.9,-5.96421471173,0
2009-06-19,14.23,0.04,0.281888653982,1,-0.07,-0.48951048951,0,-0.84,-5.57398805574,0
2009-06-22,13.83,-0.4,-2.81096275474,0,-0.19,-1.35520684736,0,-0.48,-3.35429769392,0
2009-06-23,13.77,-0.06,-0.433839479393,0,-0.42,-2.95983086681,0,-0.53,-3.70629370629,0
2009-06-24,13.88,0.11,0.79883805374,1,-0.35,-2.4595924104,0,-0.14,-0.998573466476,0
2009-06-25,13.87,-0.01,-0.0720461095101,0,0.04,0.289226319595,1,-0.32,-2.25510923185,0
2009-06-26,14.26,0.39,2.81182408075,1,0.49,3.55846042121,1,0.03,0.210822206606,1
2009-06-29,14.07,-0.19,-1.33239831697,0,0.19,1.36887608069,1,0.24,1.73535791757,1
2009-06-30,13.94,-0.13,-0.92395167022,0,0.07,0.504686373468,1,0.17,1.23456790123,1
2009-07-01,13.65,-0.29,-2.08034433286,0,-0.61,-4.27769985975,0,-0.23,-1.65706051873,0
2009-07-02,13.41,-0.24,-1.75824175824,0,-0.66,-4.6908315565,0,-0.46,-3.31651045422,0
2009-07-06,13.03,-0.38,-2.83370618941,0,-0.91,-6.52797704448,0,-1.23,-8.6255259467,0
2009-07-07,13.32,0.29,2.22563315426,1,-0.33,-2.41758241758,0,-0.75,-5.33049040512,0
2009-07-08,13.05,-0.27,-2.02702702703,0,-0.36,-2.68456375839,0,-0.89,-6.38450502152,0
2009-07-09,12.89,-0.16,-1.22605363985,0,-0.14,-1.07444359171,0,-0.76,-5.56776556777,0
2009-07-10,12.63,-0.26,-2.01706749418,0,-0.69,-5.18018018018,0,-0.78,-5.81655480984,0
2009-07-13,12.47,-0.16,-1.26682501979,0,-0.58,-4.44444444444,0,-0.56,-4.29777436685,0
2009-07-14,12.88,0.41,3.28789093825,1,-0.01,-0.077579519007,0,-0.44,-3.3033033033,0
2009-07-15,13.27,0.39,3.02795031056,1,0.64,5.06730007918,1,0.22,1.68582375479,1
2009-07-16,13.21,-0.06,-0.452147701583,0,0.74,5.93424218123,1,0.32,2.48254460822,1
2009-07-17,13.16,-0.05,-0.378501135503,0,0.28,2.17391304348,1,0.53,4.19635787807,1
2009-07-20,13.74,0.58,4.40729483283,1,0.47,3.5418236624,1,1.27,10.1844426624,1
2009-07-21,13.52,-0.22,-1.60116448326,0,0.31,2.34670704012,1,0.64,4.96894409938,1
2009-07-22,13.4,-0.12,-0.887573964497,0,0.24,1.82370820669,1,0.13,0.979653353429,1
2009-07-23,13.76,0.36,2.68656716418,1,0.02,0.145560407569,1,0.55,4.16351249054,1
2009-07-24,13.78,0.02,0.145348837209,1,0.26,1.92307692308,1,0.62,4.71124620061,1
2009-07-27,14.06,0.28,2.03193033382,1,0.66,4.92537313433,1,0.32,2.32896652111,1
2009-07-28,14.02,-0.04,-0.284495021337,0,0.26,1.88953488372,1,0.5,3.69822485207,1
2009-07-29,13.6,-0.42,-2.99572039943,0,-0.18,-1.30624092888,0,0.2,1.49253731343,1
2009-07-30,13.4,-0.2,-1.47058823529,0,-0.66,-4.69416785206,0,-0.36,-2.61627906977,0
2009-07-31,13.63,0.23,1.71641791045,1,-0.39,-2.7817403709,0,-0.15,-1.0885341074,0
2009-08-03,14.29,0.66,4.8422597212,1,0.69,5.07352941176,1,0.23,1.63584637269,1
2009-08-04,14.08,-0.21,-1.46955913226,0,0.68,5.07462686567,1,0.06,0.427960057061,1
2009-08-05,14.67,0.59,4.19034090909,1,1.04,7.63022743947,1,1.07,7.86764705882,1
2009-08-06,14.67,0.0,0.0,0,0.38,2.65920223933,1,1.27,9.4776119403,1
2009-08-07,14.65,-0.02,-0.13633265167,0,0.57,4.04829545455,1,1.02,7.4834922964,1
2009-08-10,14.47,-0.18,-1.22866894198,0,-0.2,-1.3633265167,0,0.18,1.25962211337,1
2009-08-11,14.355,-0.115,-0.794747753974,0,-0.315,-2.1472392638,0,0.275,1.953125,1
2009-08-12,14.28,-0.075,-0.522466039707,0,-0.37,-2.52559726962,0,-0.39,-2.65848670757,0
2009-08-13,15.07,0.79,5.53221288515,1,0.6,4.14651002073,1,0.4,2.7266530334,1
2009-08-14,14.98,-0.09,-0.597213005972,0,0.625,4.35388366423,1,0.33,2.25255972696,1
2009-08-17,14.13,-0.85,-5.67423230975,0,-0.15,-1.05042016807,0,-0.34,-2.34968901175,0
2009-08-18,14.09,-0.04,-0.283085633404,0,-0.98,-6.50298606503,0,-0.265,-1.84604667363,0
2009-08-19,13.585,-0.505,-3.58410220014,0,-1.395,-9.31241655541,0,-0.695,-4.86694677871,0
2009-08-20,14.04,0.455,3.34928229665,1,-0.09,-0.636942675159,0,-1.03,-6.83477106835,0
2009-08-21,14.01,-0.03,-0.213675213675,0,-0.08,-0.567778566359,0,-0.97,-6.47530040053,0
2009-08-24,14.41,0.4,2.8551034975,1,0.825,6.07287449393,1,0.28,1.98159943383,1
2009-08-25,14.11,-0.3,-2.08188757807,0,0.07,0.498575498576,1,0.02,0.14194464159,1
2009-08-26,14.32,0.21,1.48830616584,1,0.31,2.21270521056,1,0.735,5.41037909459,1
2009-08-27,14.2,-0.12,-0.837988826816,0,-0.21,-1.45732130465,0,0.16,1.1396011396,1
2009-08-28,14.54,0.34,2.39436619718,1,0.43,3.04748405386,1,0.53,3.78301213419,1
2009-08-31,14.69,0.15,1.03163686382,1,0.37,2.58379888268,1,0.28,1.94309507287,1
2009-09-01,14.74,0.05,0.340367597005,1,0.54,3.80281690141,1,0.63,4.46491849752,1
2009-09-02,14.91,0.17,1.15332428765,1,0.37,2.5447042641,1,0.59,4.12011173184,1
2009-09-03,15.73,0.82,5.49966465459,1,1.04,7.0796460177,1,1.53,10.7746478873,1
2009-09-04,15.95,0.22,1.3986013986,1,1.21,8.20895522388,1,1.41,9.69738651994,1
2009-09-08,16.75,0.8,5.01567398119,1,1.84,12.3407109323,1,2.06,14.0231449966,1
2009-09-09,16.24,-0.51,-3.0447761194,0,0.51,3.24221233312,1,1.5,10.1763907734,1
2009-09-10,16.09,-0.15,-0.923645320197,0,0.14,0.877742946708,1,1.18,7.91415157612,1
2009-09-11,16.89,0.8,4.97203231821,1,0.14,0.835820895522,1,1.16,7.37444373808,1
2009-09-14,16.35,-0.54,-3.19715808171,0,0.11,0.677339901478,1,0.4,2.5078369906,1
2009-09-15,16.52,0.17,1.03975535168,1,0.43,2.67246737104,1,-0.23,-1.37313432836,0
2009-09-16,17.29,0.77,4.66101694915,1,0.4,2.36826524571,1,1.05,6.46551724138,1
2009-09-17,17.38,0.09,0.520532099479,1,1.03,6.2996941896,1,1.29,8.01740211311,1
2009-09-18,17.11,-0.27,-1.55350978136,0,0.59,3.57142857143,1,0.22,1.30254588514,1
2009-09-21,16.68,-0.43,-2.51315020456,0,-0.61,-3.52805089647,0,0.33,2.01834862385,1
2009-09-22,17.24,0.56,3.35731414868,1,-0.14,-0.805523590334,0,0.72,4.3583535109,1
2009-09-23,17.1,-0.14,-0.812064965197,0,-0.01,-0.0584453535944,0,-0.19,-1.0989010989,0
2009-09-24,16.76,-0.34,-1.98830409357,0,0.08,0.479616306954,1,-0.62,-3.56731875719,0
2009-09-25,16.2,-0.56,-3.34128878282,0,-1.04,-6.03248259861,0,-0.91,-5.31852717709,0
2009-09-28,15.91,-0.29,-1.79012345679,0,-1.19,-6.95906432749,0,-0.77,-4.61630695444,0
2009-09-29,16.07,0.16,1.00565681961,1,-0.69,-4.1169451074,0,-1.17,-6.78654292343,0
2009-09-30,16.45,0.38,2.36465463597,1,0.25,1.54320987654,1,-0.65,-3.80116959064,0
2009-10-01,16.55,0.1,0.607902735562,1,0.64,4.02262727844,1,-0.21,-1.25298329356,0
2009-10-02,16.21,-0.34,-2.05438066465,0,0.14,0.871188550093,1,0.01,0.0617283950617,1
2009-10-05,16.23,0.02,0.123380629241,1,-0.22,-1.33738601824,0,0.32,2.01131363922,1
2009-10-06,16.95,0.72,4.43622920518,1,0.4,2.416918429,1,0.88,5.47604231487,1
2009-10-07,17.4,0.45,2.65486725664,1,1.19,7.34114743985,1,0.95,5.77507598784,1
2009-10-08,17.8,0.4,2.29885057471,1,1.57,9.67344423906,1,1.25,7.55287009063,1
2009-10-09,17.63,-0.17,-0.955056179775,0,0.68,4.01179941003,1,1.42,8.76002467613,1
2009-10-12,17.89,0.26,1.47475893364,1,0.49,2.81609195402,1,1.66,10.2279728897,1
2009-10-13,17.99,0.1,0.558971492454,1,0.19,1.06741573034,1,1.04,6.13569321534,1
2009-10-14,17.93,-0.06,-0.333518621456,0,0.3,1.70164492343,1,0.53,3.04597701149,1
2009-10-15,17.54,-0.39,-2.17512548801,0,-0.35,-1.95640022359,0,-0.26,-1.4606741573,0
2009-10-16,17.31,-0.23,-1.31128848347,0,-0.68,-3.77987770984,0,-0.32,-1.81508791832,0
2009-10-19,17.52,0.21,1.21317157712,1,-0.41,-2.28667038483,0,-0.37,-2.06819452208,0
2009-10-20,17.755,0.235,1.34132420091,1,0.215,1.22576966933,1,-0.235,-1.30628126737,0
2009-10-21,17.39,-0.365,-2.05575894114,0,0.08,0.462160600809,1,-0.54,-3.01171221417,0
2009-10-22,17.55,0.16,0.920069005175,1,0.03,0.171232876712,1,0.01,0.0570125427594,1
2009-10-23,17.65,0.1,0.569800569801,1,-0.105,-0.591382709096,0,0.34,1.96418255344,1
2009-10-26,17.61,-0.04,-0.226628895184,0,0.22,1.26509488212,1,0.09,0.513698630137,1
2009-10-27,17.06,-0.55,-3.12322544009,0,-0.49,-2.79202279202,0,-0.695,-3.91439031259,0
2009-10-28,16.33,-0.73,-4.27901524033,0,-1.32,-7.47875354108,0,-1.06,-6.09545715929,0
2009-10-29,16.33,0.0,0.0,0,-1.28,-7.26859738785,0,-1.22,-6.95156695157,0
2009-10-30,16.57,0.24,1.46968769137,1,-0.49,-2.87221570926,0,-1.08,-6.11898016997,0
2009-11-02,16.58,0.01,0.060350030175,1,0.25,1.53092467851,1,-1.03,-5.84894946053,0
2009-11-03,16.35,-0.23,-1.38721351025,0,0.02,0.12247397428,1,-0.71,-4.16178194607,0
2009-11-04,17.48,1.13,6.91131498471,1,0.91,5.49185274593,1,1.15,7.04225352113,1
2009-11-05,17.38,-0.1,-0.572082379863,0,0.8,4.82509047045,1,1.05,6.42988364972,1
2009-11-06,17.525,0.145,0.834292289988,1,1.175,7.18654434251,1,0.955,5.76342788171,1
2009-11-09,17.68,0.155,0.884450784593,1,0.2,1.14416475973,1,1.1,6.63449939686,1
2009-11-10,17.26,-0.42,-2.37556561086,0,-0.12,-0.690448791715,0,0.91,5.56574923547,1
2009-11-11,17.63,0.37,2.14368482039,1,0.105,0.599144079886,1,0.15,0.858123569794,1
2009-11-12,17.51,-0.12,-0.68065796937,0,-0.17,-0.961538461538,0,0.13,0.747986191024,1
2009-11-13,17.3225,-0.1875,-1.07081667619,0,0.0625,0.362108922364,1,-0.2025,-1.15549215407,0
2009-11-16,17.74,0.4175,2.41016019628,1,0.11,0.623936471923,1,0.06,0.339366515837,1
2009-11-17,18.1,0.36,2.02931228861,1,0.59,3.36950314106,1,0.84,4.86674391657,1
2009-11-18,18.74,0.64,3.53591160221,1,1.4175,8.18299898975,1,1.11,6.29608621668,1
2009-11-19,18.2,-0.54,-2.88153681964,0,0.46,2.59301014656,1,0.69,3.94060536836,1
2009-11-20,18.18,-0.02,-0.10989010989,0,0.08,0.441988950276,1,0.8575,4.95020926541,1
2009-11-23,18.76,0.58,3.1903190319,1,0.02,0.106723585913,1,1.02,5.74971815107,1
2009-11-24,18.57,-0.19,-1.01279317697,0,0.37,2.03296703297,1,0.47,2.59668508287,1
2009-11-25,18.63,0.06,0.32310177706,1,0.45,2.47524752475,1,-0.11,-0.586979722519,0
2009-11-27,17.98,-0.65,-3.48899624262,0,-0.78,-4.15778251599,0,-0.22,-1.20879120879,0
2009-11-30,18.14,0.16,0.889877641824,1,-0.43,-2.3155627356,0,-0.04,-0.2200220022,0
2009-12-01,18.72,0.58,3.197353914,1,0.09,0.48309178744,1,-0.04,-0.213219616205,0
2009-12-02,19.18,0.46,2.45726495726,1,1.2,6.67408231368,1,0.61,3.28486806677,1
2009-12-03,19.11,-0.07,-0.36496350365,0,0.97,5.34729878721,1,0.48,2.57648953301,1
2009-12-04,18.83,-0.28,-1.4652014652,0,0.11,0.587606837607,1,0.85,4.72747497219,1
2009-12-07,18.04,-0.79,-4.19543281997,0,-1.14,-5.94369134515,0,-0.1,-0.551267916207,0
2009-12-08,18.11,0.07,0.388026607539,1,-1.0,-5.23286237572,0,-0.61,-3.25854700855,0
2009-12-09,17.77,-0.34,-1.87741579238,0,-1.06,-5.629314923,0,-1.41,-7.35140771637,0
2009-12-10,17.39,-0.38,-2.13843556556,0,-0.65,-3.60310421286,0,-1.72,-9.00052328624,0
2009-12-11,17.51,0.12,0.690051753882,1,-0.6,-3.31308669244,0,-1.32,-7.01009028147,0
2009-12-14,17.19,-0.32,-1.82752712736,0,-0.58,-3.26392796849,0,-0.85,-4.71175166297,0
2009-12-15,17.18,-0.01,-0.0581733566027,0,-0.21,-1.20759056929,0,-0.93,-5.13528437327,0
2009-12-16,17.6,0.42,2.44470314319,1,0.09,0.513992004569,1,-0.17,-0.956668542487,0
2009-12-17,17.4,-0.2,-1.13636363636,0,0.21,1.22164048866,1,0.01,0.0575043128235,1
2009-12-18,17.31,-0.09,-0.51724137931,0,0.13,0.756693830035,1,-0.2,-1.1422044546,0
2009-12-21,17.27,-0.04,-0.231080300404,0,-0.33,-1.875,0,0.08,0.465386852821,1
2009-12-22,16.95,-0.32,-1.85292414592,0,-0.45,-2.58620689655,0,-0.23,-1.33876600698,0
2009-12-23,16.92,-0.03,-0.176991150442,0,-0.39,-2.25303292894,0,-0.68,-3.86363636364,0
2009-12-24,17.32,0.4,2.36406619385,1,0.05,0.2895193978,1,-0.08,-0.459770114943,0
2009-12-28,17.4,0.08,0.461893764434,1,0.45,2.65486725664,1,0.09,0.51993067591,1
2009-12-29,17.42,0.02,0.114942528736,1,0.5,2.95508274232,1,0.15,0.868558193399,1
2009-12-30,16.92,-0.5,-2.87026406429,0,-0.4,-2.30946882217,0,-0.03,-0.176991150442,0
2009-12-31,16.99,0.07,0.413711583924,1,-0.41,-2.35632183908,0,0.07,0.413711583924,1
2010-01-04,17.17,0.18,1.05944673337,1,-0.25,-1.43513203215,0,-0.15,-0.866050808314,0
2010-01-05,17.57,0.4,2.32964472918,1,0.65,3.84160756501,1,0.17,0.977011494253,1
2010-01-06,17.89,0.32,1.82128628344,1,0.9,5.29723366686,1,0.47,2.69804822044,1
2010-01-07,18.09,0.2,1.11794298491,1,0.92,5.35818287711,1,1.17,6.91489361702,1
2010-01-08,18.12,0.03,0.16583747927,1,0.55,3.13033579966,1,1.13,6.65097115951,1
2010-01-11,18.84,0.72,3.97350993377,1,0.95,5.31022917831,1,1.67,9.72626674432,1
2010-01-12,18.41,-0.43,-2.28237791932,0,0.32,1.76893311222,1,0.84,4.78087649402,1
2010-01-13,18.35,-0.06,-0.325909831613,0,0.23,1.26931567329,1,0.46,2.57126886529,1
2010-01-14,18.58,0.23,1.25340599455,1,-0.26,-1.38004246285,0,0.49,2.70867882808,1
2010-01-15,18.52,-0.06,-0.32292787944,0,0.11,0.597501357958,1,0.4,2.20750551876,1
2010-01-19,18.5,-0.02,-0.107991360691,0,0.15,0.817438692098,1,-0.34,-1.80467091295,0
2010-01-20,18.48,-0.02,-0.108108108108,0,-0.1,-0.5382131324,0,0.07,0.380228136882,1
2010-01-21,17.68,-0.8,-4.329004329,0,-0.84,-4.53563714903,0,-0.67,-3.65122615804,0
2010-01-22,17.28,-0.4,-2.26244343891,0,-1.22,-6.59459459459,0,-1.3,-6.99677072121,0
2010-01-25,17.16,-0.12,-0.694444444444,0,-1.32,-7.14285714286,0,-1.36,-7.343412527,0
2010-01-26,16.79,-0.37,-2.15617715618,0,-0.89,-5.03393665158,0,-1.71,-9.24324324324,0
2010-01-27,16.74,-0.05,-0.297796307326,0,-0.54,-3.125,0,-1.74,-9.41558441558,0
2010-01-28,16.62,-0.12,-0.716845878136,0,-0.54,-3.14685314685,0,-1.06,-5.99547511312,0
2010-01-29,16.29,-0.33,-1.98555956679,0,-0.5,-2.97796307326,0,-0.99,-5.72916666667,0
2010-02-01,16.23,-0.06,-0.36832412523,0,-0.51,-3.04659498208,0,-0.93,-5.41958041958,0
2010-02-02,16.78,0.55,3.3887861984,1,0.16,0.962695547533,1,-0.01,-0.0595592614651,0
2010-02-03,16.79,0.01,0.0595947556615,1,0.5,3.06936771025,1,0.05,0.298685782557,1
2010-02-04,16.13,-0.66,-3.9309112567,0,-0.1,-0.616142945163,0,-0.49,-2.94825511432,0
2010-02-05,15.17,-0.96,-5.95164290143,0,-1.61,-9.5947556615,0,-1.12,-6.87538367096,0
2010-02-08,15.14,-0.03,-0.197758734344,0,-1.65,-9.82727814175,0,-1.09,-6.71595810228,0
2010-02-09,15.2,0.06,0.396301188904,1,-0.93,-5.76565406076,0,-1.58,-9.41597139452,0
2010-02-10,15.6,0.4,2.63157894737,1,0.43,2.83454185893,1,-1.19,-7.08755211435,0
2010-02-11,15.37,-0.23,-1.47435897436,0,0.23,1.51915455746,1,-0.76,-4.71171729696,0
2010-02-12,15.33,-0.04,-0.260247234873,0,0.13,0.855263157895,1,0.16,1.05471324984,1
2010-02-16,15.82,0.49,3.19634703196,1,0.22,1.41025641026,1,0.68,4.49141347424,1
2010-02-17,16.21,0.39,2.46523388116,1,0.84,5.46519193234,1,1.01,6.64473684211,1
2010-02-18,15.83,-0.38,-2.34423195558,0,0.5,3.26157860404,1,0.23,1.47435897436,1
2010-02-19,15.95,0.12,0.758054327227,1,0.13,0.821744627054,1,0.58,3.77358490566,1
2010-02-22,16.44,0.49,3.07210031348,1,0.23,1.41887723627,1,1.11,7.24070450098,1
2010-02-23,16.1,-0.34,-2.06812652068,0,0.27,1.70562223626,1,0.28,1.76991150442,1
2010-02-24,15.76,-0.34,-2.11180124224,0,-0.19,-1.19122257053,0,-0.45,-2.77606415793,0
2010-02-25,15.92,0.16,1.0152284264,1,-0.52,-3.16301703163,0,0.09,0.56854074542,1
2010-02-26,16.12,0.2,1.25628140704,1,0.02,0.124223602484,1,0.17,1.065830721,1
2010-03-01,16.5,0.38,2.35732009926,1,0.74,4.69543147208,1,0.06,0.36496350365,1
2010-03-02,16.57,0.07,0.424242424242,1,0.65,4.08291457286,1,0.47,2.91925465839,1
2010-03-03,17.17,0.6,3.6210018105,1,1.05,6.51364764268,1,1.41,8.94670050761,1
2010-03-04,17.34,0.17,0.990099009901,1,0.84,5.09090909091,1,1.42,8.91959798995,1
2010-03-05,17.25,-0.09,-0.519031141869,0,0.68,4.1038020519,1,1.13,7.00992555831,1
2010-03-08,17.33,0.08,0.463768115942,1,0.16,0.931857891672,1,0.83,5.0303030303,1
2010-03-09,17.05,-0.28,-1.61569532602,0,-0.29,-1.67243367935,0,0.48,2.8968014484,1
2010-03-10,17.47,0.42,2.4633431085,1,0.22,1.27536231884,1,0.3,1.74723354688,1
2010-03-11,16.91,-0.56,-3.20549513452,0,-0.42,-2.42354298904,0,-0.43,-2.47981545559,0
2010-03-12,17.31,0.4,2.36546422235,1,0.26,1.52492668622,1,0.06,0.347826086957,1
2010-03-15,17.02,-0.29,-1.67533217793,0,-0.45,-2.57584430452,0,-0.31,-1.78880553953,0
2010-03-16,17.24,0.22,1.29259694477,1,0.33,1.95150798344,1,0.19,1.11436950147,1
2010-03-17,17.54,0.3,1.74013921114,1,0.23,1.32871172733,1,0.07,0.400686891815,1
2010-03-18,17.49,-0.05,-0.285062713797,0,0.47,2.76145710928,1,0.58,3.42992312241,1
2010-03-19,17.31,-0.18,-1.02915951973,0,0.07,0.406032482599,1,0.0,0.0,0
2010-03-22,16.78,-0.53,-3.06181398036,0,-0.76,-4.33295324971,0,-0.24,-1.41010575793,0
2010-03-23,16.78,0.0,0.0,0,-0.71,-4.05946255003,0,-0.46,-2.66821345708,0
2010-03-24,16.68,-0.1,-0.595947556615,0,-0.63,-3.63951473137,0,-0.86,-4.90307867731,0
2010-03-25,16.79,0.11,0.659472422062,1,0.01,0.0595947556615,1,-0.7,-4.00228702115,0
2010-03-26,16.85,0.06,0.357355568791,1,0.07,0.417163289631,1,-0.46,-2.65742345465,0
2010-03-29,17.15,0.3,1.78041543027,1,0.47,2.81774580336,1,0.37,2.20500595948,1
2010-03-30,17.41,0.26,1.51603498542,1,0.62,3.69267421084,1,0.63,3.75446960667,1
2010-03-31,17.5,0.09,0.516944284894,1,0.65,3.85756676558,1,0.82,4.91606714628,1
2010-04-01,17.69,0.19,1.08571428571,1,0.54,3.14868804665,1,0.9,5.36033353186,1
2010-04-05,17.874,0.184,1.04013566987,1,0.464,2.6651349799,1,1.024,6.07715133531,1
2010-04-06,17.92,0.046,0.25735705494,1,0.42,2.4,1,0.77,4.48979591837,1
2010-04-07,17.97,0.05,0.279017857143,1,0.28,1.5828151498,1,0.56,3.21654221712,1
2010-04-08,17.98,0.01,0.0556483027268,1,0.106,0.593040170079,1,0.48,2.74285714286,1
2010-04-09,18.34,0.36,2.0022246941,1,0.42,2.34375,1,0.65,3.67439231204,1
2010-04-12,18.49,0.15,0.817884405671,1,0.52,2.89371174179,1,0.616,3.44634664876,1
2010-04-13,18.16,-0.33,-1.78474851271,0,0.18,1.00111234705,1,0.24,1.33928571429,1
2010-04-14,18.39,0.23,1.26651982379,1,0.05,0.272628135224,1,0.42,2.33722871452,1
2010-04-15,18.27,-0.12,-0.652528548124,0,-0.22,-1.18983234181,0,0.29,1.61290322581,1
2010-04-16,18.35,0.08,0.437876299945,1,0.19,1.04625550661,1,0.01,0.0545256270447,1
2010-04-19,17.5,-0.85,-4.63215258856,0,-0.89,-4.83958673192,0,-0.99,-5.35424553813,0
2010-04-20,18.0,0.5,2.85714285714,1,-0.27,-1.47783251232,0,-0.16,-0.881057268722,0
2010-04-21,17.82,-0.18,-1.0,0,-0.53,-2.88828337875,0,-0.57,-3.09951060359,0
2010-04-22,17.98,0.16,0.897867564534,1,0.48,2.74285714286,1,-0.29,-1.5873015873,0
2010-04-23,17.89,-0.09,-0.500556173526,0,-0.11,-0.611111111111,0,-0.46,-2.5068119891,0
2010-04-26,18.35,0.46,2.57126886529,1,0.53,2.97418630752,1,0.85,4.85714285714,1
2010-04-27,18.16,-0.19,-1.03542234332,0,0.18,1.00111234705,1,0.16,0.888888888889,1
2010-04-28,17.96,-0.2,-1.1013215859,0,0.07,0.391280044718,1,0.14,0.785634118967,1
2010-04-29,18.15,0.19,1.0579064588,1,-0.2,-1.08991825613,0,0.17,0.945494994438,1
2010-04-30,18.62,0.47,2.58953168044,1,0.46,2.53303964758,1,0.73,4.08049189491,1
2010-05-03,18.6875,0.0675,0.362513426423,1,0.7275,4.05066815145,1,0.3375,1.83923705722,1
2010-05-04,18.71,0.0225,0.120401337793,1,0.56,3.08539944904,1,0.55,3.02863436123,1
2010-05-05,17.63,-1.08,-5.77231427044,0,-0.99,-5.31686358754,0,-0.33,-1.83741648107,0
2010-05-06,17.69,0.06,0.340328984685,1,-0.9975,-5.33779264214,0,-0.46,-2.53443526171,0
2010-05-07,17.7,0.01,0.0565291124929,1,-1.01,-5.39818278995,0,-0.92,-4.94092373792,0
2010-05-10,18.46,0.76,4.29378531073,1,0.83,4.70788428815,1,-0.2275,-1.21739130435,0
2010-05-11,18.42,-0.04,-0.216684723727,0,0.73,4.12662521198,1,-0.29,-1.54997327632,0
2010-05-12,19.59,1.17,6.35179153094,1,1.89,10.6779661017,1,1.96,11.1174134997,1
2010-05-13,19.43,-0.16,-0.816743236345,0,0.97,5.25460455038,1,1.74,9.83606557377,1
2010-05-14,19.64,0.21,1.08080288214,1,1.22,6.62323561346,1,1.94,10.9604519774,1
2010-05-17,19.11,-0.53,-2.69857433809,0,-0.48,-2.45022970904,0,0.65,3.52112676056,1
2010-05-18,18.82,-0.29,-1.51753008896,0,-0.61,-3.1394750386,0,0.4,2.17155266015,1
2010-05-19,18.53,-0.29,-1.54091392136,0,-1.11,-5.6517311609,0,-1.06,-5.41092394079,0
2010-05-20,17.93,-0.6,-3.23799244468,0,-1.18,-6.17477760335,0,-1.5,-7.72002058672,0
2010-05-21,17.72,-0.21,-1.17122141662,0,-1.1,-5.84484590861,0,-1.92,-9.77596741344,0
2010-05-24,17.78,0.06,0.338600451467,1,-0.75,-4.04749055586,0,-1.33,-6.95970695971,0
2010-05-25,17.63,-0.15,-0.843644544432,0,-0.3,-1.67317345231,0,-1.19,-6.32306057386,0
2010-05-26,18.27,0.64,3.63017583664,1,0.55,3.10383747178,1,-0.26,-1.40313005936,0
2010-05-27,18.36,0.09,0.492610837438,1,0.58,3.26209223847,1,0.43,2.39821528165,1
2010-05-28,18.53,0.17,0.925925925926,1,0.9,5.10493477028,1,0.81,4.57110609481,1
