Date,Open,High,Low,Close,Adjusted Close,RD1_Open,RD_P1_Open,RD_B1_Open,RD3_Open,RD_P3_Open,RD_B3_Open,RD5_Open,RD_P5_Open,RD_B5_Open,RD30_Open,RD_P30_Open,RD_B30_Open,RD1_High,RD_P1_High,RD_B1_High,RD3_High,RD_P3_High,RD_B3_High,RD5_High,RD_P5_High,RD_B5_High,RD30_High,RD_P30_High,RD_B30_High,RD1_Low,RD_P1_Low,RD_B1_Low,RD3_Low,RD_P3_Low,RD_B3_Low,RD5_Low,RD_P5_Low,RD_B5_Low,RD30_Low,RD_P30_Low,RD_B30_Low,RD1_Close,RD_P1_Close,RD_B1_Close,RD3_Close,RD_P3_Close,RD_B3_Close,RD5_Close,RD_P5_Close,RD_B5_Close,RD30_Close,RD_P30_Close,RD_B30_Close,RD1_Adjusted Close,RD_P1_Adjusted Close,RD_B1_Adjusted Close,RD3_Adjusted Close,RD_P3_Adjusted Close,RD_B3_Adjusted Close,RD5_Adjusted Close,RD_P5_Adjusted Close,RD_B5_Adjusted Close,RD30_Adjusted Close,RD_P30_Adjusted Close,RD_B30_Adjusted Close
2013-05-09,23353.679688,23353.679688,23126.810547,23211.480469,23211.480469,137.730469,0.593257969772,1,385.900391,1.68018155351,1,661.34961,2.91441913513,1,968.208985,4.32516697033,1,83.679688,0.359603300387,1,373.119141,1.62362941599,1,647.609376,2.85214203559,1,824.310547,3.6588265825,1,-29.449219,-0.127176060804,0,261.900391,1.14542497308,1,574.5,2.54741082428,1,760.791016,3.40154856319,1,-32.86914,-0.141407010964,0,296.390625,1.29342990587,1,543.179688,2.39620822596,1,746.660157,3.32368630877,1,-32.86914,-0.141407010964,0,296.390625,1.29342990587,1,543.179688,2.39620822596,1,746.660157,3.32368630877,1
2013-05-10,23213.589844,23330.599609,23144.119141,23321.220703,23321.220703,-140.089844,-0.599861974094,0,289.300782,1.26198365942,1,401.75,1.76114685509,1,823.240235,3.67676364763,1,-23.080079,-0.0988284472012,0,271.859375,1.17898624227,1,444.429687,1.94191377812,1,940.25,4.19935381278,1,17.308594,0.0748421143712,1,288.539063,1.26244471597,1,465.449219,2.05236559552,1,1011.789063,4.57154334602,1,109.740234,0.472784293732,1,274.130859,1.18943806292,1,631.259765,2.78211040876,1,1021.589844,4.58119621109,1,109.740234,0.472784293732,1,274.130859,1.18943806292,1,631.259765,2.78211040876,1,1021.589844,4.58119621109,1
2013-05-13,23245.580078,23245.580078,22958.869141,22989.810547,22989.810547,31.990234,0.137808215855,1,29.630859,0.127631477483,1,277.800781,1.2095239048,1,945.949219,4.24199496835,1,-85.019531,-0.364412112954,0,-24.419922,-0.104941650193,0,265.019531,1.15323353605,1,945.949219,4.24199496835,1,-185.25,-0.80041931547,0,-197.390625,-0.852428790291,0,93.958985,0.410930917108,1,659.238282,2.95627441624,1,-331.410156,-1.42106693393,0,-254.539062,-1.09505779375,0,74.720703,0.326076413004,1,690.179688,3.09502741262,1,-331.410156,-1.42106693393,0,-254.539062,-1.09505779375,0,74.720703,0.326076413004,1,690.179688,3.09502741262,1
2013-05-14,23124.240234,23145.910156,22878.640625,22930.279297,22930.279297,-121.339844,-0.521991034824,0,-229.439454,-0.982455257866,0,199.951172,0.872224091483,1,920.310546,4.14480931498,1,-99.669922,-0.428769347401,0,-207.769532,-0.889665075379,0,87.169922,0.378034190573,1,696.449218,3.10229817956,1,-80.228516,-0.349444545841,0,-248.169922,-1.07308321437,0,23.060547,0.100896791599,1,674.710937,3.03870056553,1,-59.53125,-0.258946240024,0,-281.201172,-1.21147452174,0,-116.810547,-0.506834258862,0,562.458985,2.51459005462,1,-59.53125,-0.258946240024,0,-281.201172,-1.21147452174,0,-116.810547,-0.506834258862,0,562.458985,2.51459005462,1
2013-05-15,23074.259766,23163.560547,23002.320312,23044.240234,23044.240234,-49.980468,-0.216138854701,0,-139.330078,-0.600209097069,0,-141.689453,-0.61031083271,0,547.140625,2.42880867978,1,17.650391,0.0762570617489,1,-167.039062,-0.715965576537,0,-106.439453,-0.457410627417,0,636.441406,2.82522324322,1,123.679687,0.540590190769,1,-141.798829,-0.612677579717,0,-153.939454,-0.664785485893,0,719.160156,3.22737058373,1,113.960937,0.496988874509,1,-276.980469,-1.18767569043,0,-200.109375,-0.860894705019,0,706.75,3.16396333069,1,113.960937,0.496988874509,1,-276.980469,-1.18767569043,0,-200.109375,-0.860894705019,0,706.75,3.16396333069,1
2013-05-16,23110.189453,23163.0,22955.900391,23082.679688,23082.679688,35.929687,0.155713281225,1,-135.390625,-0.582435992329,0,-243.490235,-1.0426204275,0,772.699219,3.45920338814,1,-0.560547000001,-0.00241995179827,0,-82.580078,-0.355250665816,0,-190.679688,-0.816486697375,0,825.509766,3.69562451892,1,-46.419921,-0.201805384719,0,-2.96875,-0.0129307327019,0,-170.910156,-0.73901308463,0,618.410157,2.76848540513,1,38.439454,0.166807209132,1,92.869141,0.40395783519,1,-128.800781,-0.554901188539,0,745.189454,3.33604825875,1,38.439454,0.166807209132,1,92.869141,0.40395783519,1,-128.800781,-0.554901188539,0,745.189454,3.33604825875,1
2013-05-17,23082.679688,23082.679688,23082.679688,23082.679688,23082.679688,-27.509765,-0.119037384163,0,-41.560546,-0.179727184891,0,-130.910156,-0.563937576565,0,851.75,3.83137373,1,-80.320312,-0.346761265812,0,-63.230468,-0.273182033343,0,-247.919921,-1.06263844545,0,851.75,3.83137373,1,126.779297,0.55227324932,1,204.039063,0.891832108141,1,-61.439453,-0.265464641906,0,1379.400391,6.35572335463,1,0.0,0.0,0,152.400391,0.664625096913,1,-238.541015,-1.02284960997,0,1355.779297,6.2400953316,1,0.0,0.0,0,152.400391,0.664625096913,1,-238.541015,-1.02284960997,0,1355.779297,6.2400953316,1
2013-05-20,23348.740234,23512.419922,23348.740234,23493.029297,23493.029297,266.060546,1.15264150262,1,274.480468,1.18955264777,1,103.160156,0.443783960881,1,1614.960937,7.43064938192,1,429.740234,1.86174326295,1,348.859375,1.50606973523,1,266.839844,1.14791647747,1,1740.189453,7.99270178348,1,266.060546,1.15264150262,1,346.419922,1.50602164174,1,389.871093,1.69812846881,1,1736.689453,8.03574575406,1,410.349609,1.77773817662,1,448.789063,1.94751078119,1,503.21875,2.18887732446,1,1774.978516,8.17282606942,1,410.349609,1.77773817662,1,448.789063,1.94751078119,1,503.21875,2.18887732446,1,1774.978516,8.17282606942,1
2013-05-21,23425.689453,23446.0,23337.75,23366.369141,23366.369141,76.949219,0.329564756937,1,315.5,1.36519867412,1,301.449219,1.30360701995,1,1625.449219,7.45610691237,1,-66.419922,-0.282488668629,0,283.0,1.22177610845,1,300.089844,1.29651347464,1,1466.919922,6.67416432714,1,-10.990234,-0.0470699227875,0,381.849609,1.66340506143,1,459.109375,2.00671614422,1,1537.509766,7.05271937142,1,-126.660156,-0.539139309787,0,283.689453,1.2290143815,1,436.089844,1.90180781643,1,1496.029297,6.84044833172,1,-126.660156,-0.539139309787,0,283.689453,1.2290143815,1,436.089844,1.90180781643,1,1496.029297,6.84044833172,1
2013-05-22,23341.060547,23423.509766,23179.460938,23261.080078,23261.080078,-84.628906,-0.361265379915,0,258.380859,1.11937115834,1,266.800781,1.15627016297,1,1377.691406,6.27267791729,1,-22.490234,-0.0959235434616,0,340.830078,1.47656200496,1,259.949219,1.12223342552,1,1384.619141,6.28261723587,1,-158.289062,-0.678253310623,0,96.78125,0.419280825745,1,177.140626,0.77009894479,1,1320.650391,6.04173035015,1,-105.289063,-0.450600871555,0,178.40039,0.772875560426,1,216.839844,0.940971981711,1,1226.519531,5.56634441782,1,-105.289063,-0.450600871555,0,178.40039,0.772875560426,1,216.839844,0.940971981711,1,1226.519531,5.56634441782,1
2013-05-23,23066.710938,23123.429688,22605.689453,22669.679688,22669.679688,-274.349609,-1.17539478743,0,-282.029296,-1.20789941202,0,-43.478515,-0.188135692649,0,868.220704,3.91117006088,1,-300.080078,-1.28110637986,0,-388.990234,-1.65440322727,0,-39.570312,-0.170834140655,0,871.810547,3.91796453766,1,-573.771485,-2.47534438585,0,-743.050781,-3.18240202064,0,-350.210938,-1.52558136268,0,547.388672,2.48155412076,1,-591.40039,-2.54244595701,0,-823.349609,-3.50465492803,0,-413.0,-1.78922034002,0,568.410157,2.57184392147,1,-591.40039,-2.54244595701,0,-823.349609,-3.50465492803,0,-413.0,-1.78922034002,0,568.410157,2.57184392147,1
2013-05-24,22679.359375,22781.539062,22470.529297,22618.669922,22618.669922,-387.351563,-1.67926655881,0,-746.330078,-3.185947118,0,-403.320313,-1.74728549047,0,494.0,2.22669370214,1,-341.890626,-1.47854635153,0,-664.460938,-2.83400553613,0,-301.140626,-1.30461727178,0,596.179687,2.68726630443,1,-135.160156,-0.597903268029,0,-867.220703,-3.71595677818,0,-612.150391,-2.65199014705,0,420.949219,1.90910310995,1,-51.009766,-0.225013174875,0,-747.699219,-3.19989474825,0,-464.009766,-2.01020753341,0,529.619141,2.39765459481,1,-51.009766,-0.225013174875,0,-747.699219,-3.19989474825,0,-464.009766,-2.01020753341,0,529.619141,2.39765459481,1
2013-05-28,22710.199219,22942.150391,22639.539062,22924.25,22924.25,30.839844,0.13598198913,1,-630.861328,-2.70279633065,0,-638.541015,-2.73479857414,0,711.458985,3.23408966801,1,160.611329,0.7050064904,1,-481.359375,-2.05502667964,0,-570.269531,-2.42539701524,0,943.410157,4.28847355333,1,169.009765,0.752139670437,1,-539.921876,-2.32931161533,0,-709.201172,-3.03742799351,0,904.228515,4.16018217474,1,305.580078,1.35100816738,1,-336.830078,-1.44804143604,0,-568.779297,-2.42105558125,0,1151.580078,5.28910823581,1,305.580078,1.35100816738,1,-336.830078,-1.44804143604,0,-568.779297,-2.42105558125,0,1151.580078,5.28910823581,1
2013-05-29,22826.849609,22861.599609,22532.570312,22554.929688,22554.929688,116.65039,0.513647585717,1,-239.861329,-1.03985925711,0,-598.839844,-2.5563381825,0,1255.269531,5.81908940588,1,-80.550782,-0.351103887941,0,-261.830079,-1.13231506975,0,-584.400391,-2.49253770792,0,1048.048828,4.80457692799,1,-106.96875,-0.472486430519,0,-73.119141,-0.323454593818,0,-805.179688,-3.45011703356,0,1057.240234,4.92304532764,1,-369.320312,-1.61104643336,0,-114.75,-0.506182714442,0,-811.439453,-3.47268096341,0,882.900391,4.07391656268,1,-369.320312,-1.61104643336,0,-114.75,-0.506182714442,0,-811.439453,-3.47268096341,0,882.900391,4.07391656268,1
2013-05-30,22562.509766,22630.640625,22290.720703,22484.310547,22484.310547,-264.339843,-1.1580215734,0,-116.849609,-0.515224469386,0,-778.550781,-3.33554158532,0,767.820313,3.52296973378,1,-230.958984,-1.01024857381,0,-150.898437,-0.662371565807,0,-792.869141,-3.38492885533,0,832.070313,3.81708663041,1,-241.849609,-1.07333342646,0,-179.808594,-0.800197412457,0,-888.740235,-3.83417128369,0,740.0,3.43375987373,1,-70.619141,-0.313098475486,0,-134.359375,-0.594019787474,0,-776.769531,-3.33935280905,0,914.640625,4.24040158383,1,-70.619141,-0.313098475486,0,-134.359375,-0.594019787474,0,-776.769531,-3.33935280905,0,914.640625,4.24040158383,1
2013-05-31,22582.550781,22582.550781,22346.179688,22392.160156,22392.160156,20.041015,0.0888244047664,1,-127.648438,-0.562075377539,0,-484.160157,-2.09895618973,0,1142.220703,5.32743991741,1,-48.089844,-0.212498818734,0,-359.59961,-1.56741893794,0,-540.878907,-2.33909465117,0,964.480469,4.46145495449,1,55.458985,0.248798528046,1,-293.359374,-1.29578333374,0,-259.509765,-1.14798429634,0,922.929688,4.3080750493,1,-92.150391,-0.409843080611,0,-532.089844,-2.32107852602,0,-277.519532,-1.22418814831,0,879.640625,4.08897072113,1,-92.150391,-0.409843080611,0,-532.089844,-2.32107852602,0,-277.519532,-1.22418814831,0,879.640625,4.08897072113,1
2013-06-03,22301.679688,22564.179688,22249.650391,22282.189453,22282.189453,-280.871093,-1.24375273513,0,-525.169921,-2.30066754719,0,-377.679687,-1.66530139037,0,783.740235,3.64226433814,1,-18.371093,-0.081350832234,0,-297.419921,-1.30095848972,0,-217.359374,-0.954103115722,0,547.208985,2.4853963444,1,-96.529297,-0.431972258112,0,-282.919921,-1.25560429672,0,-220.878906,-0.982971531647,0,753.361329,3.50461108346,1,-109.970703,-0.491112524356,0,-272.740235,-1.20922671351,0,-336.480469,-1.48762270355,0,268.619141,1.22024340983,1,-109.970703,-0.491112524356,0,-272.740235,-1.20922671351,0,-336.480469,-1.48762270355,0,268.619141,1.22024340983,1
2013-06-04,22320.5,22330.050781,22178.640625,22285.519531,22285.519531,18.820312,0.0843896615111,1,-242.009766,-1.07261899722,0,-389.699219,-1.71596565597,0,282.369141,1.28127536226,1,-234.128907,-1.03761320038,0,-300.589844,-1.32824275274,0,-612.09961,-2.66801324012,0,198.40039,0.896455467599,1,-71.009766,-0.319150030459,0,-112.080078,-0.502810472094,0,-460.898437,-2.03581192946,0,222.111328,1.01159579912,1,3.330078,0.0149450214802,1,-198.791016,-0.884132139985,0,-638.730469,-2.78626550051,0,241.15039,1.0939319173,1,3.330078,0.0149450214802,1,-198.791016,-0.884132139985,0,-638.730469,-2.78626550051,0,241.15039,1.0939319173,1
2013-06-05,22141.669922,22174.689453,21933.919922,22069.240234,22069.240234,-178.830078,-0.80119207903,0,-440.880859,-1.95230761695,0,-685.179687,-3.00163929205,0,55.970703,0.253425089444,1,-155.361328,-0.695749998617,0,-407.861328,-1.80609060489,0,-686.910156,-3.00464607791,0,88.990234,0.402931476688,1,-244.720703,-1.10340713454,0,-412.259766,-1.8448780586,0,-598.65039,-2.65682246504,0,186.449219,0.857337487868,1,-216.279297,-0.970492506128,0,-322.919922,-1.44211152363,0,-485.689454,-2.15336274916,0,262.630859,1.20436356924,1,-216.279297,-0.970492506128,0,-322.919922,-1.44211152363,0,-485.689454,-2.15336274916,0,262.630859,1.20436356924,1
2013-06-06,21908.449219,21949.810547,21799.25,21838.429688,21838.429688,-233.220703,-1.05331126253,0,-393.230469,-1.76323252105,0,-654.060547,-2.89888205605,0,-158.589843,-0.718672960855,0,-224.878906,-1.01412426306,0,-614.369141,-2.72276302305,0,-680.830078,-3.00844368165,0,-246.119141,-1.10884808368,0,-134.669922,-0.613980184476,0,-450.400391,-2.02430322762,0,-491.470703,-2.20482195057,0,-163.650391,-0.74512194695,0,-230.810546,-1.04584726775,0,-443.759765,-1.99154470855,0,-645.880859,-2.87258467477,0,-344.621093,-1.55353335482,0,-230.810546,-1.04584726775,0,-443.759765,-1.99154470855,0,-645.880859,-2.87258467477,0,-344.621093,-1.55353335482,0
2013-06-07,21768.240234,21820.429688,21506.330078,21575.259766,21575.259766,-140.208985,-0.639976766947,0,-552.259766,-2.47422667951,0,-814.310547,-3.60592811192,0,-530.400391,-2.37862208697,0,-129.380859,-0.589439524879,0,-509.621093,-2.28222093178,0,-762.121093,-3.37482289043,0,-666.019531,-2.96187061156,0,-292.919922,-1.34371559572,0,-672.310547,-3.03134244505,0,-839.84961,-3.75835879656,0,-708.320313,-3.18852784326,0,-263.169922,-1.20507713128,0,-710.259765,-3.18709090004,0,-816.90039,-3.64815356941,0,-825.980468,-3.68720865172,0,-263.169922,-1.20507713128,0,-710.259765,-3.18709090004,0,-816.90039,-3.64815356941,0,-825.980468,-3.68720865172,0
2013-06-10,21592.900391,21723.859375,21497.550781,21615.089844,21615.089844,-175.339843,-0.805484692907,0,-548.769531,-2.47844689643,0,-708.779297,-3.17814311261,0,-967.070312,-4.28666475117,0,-96.570313,-0.442568337933,0,-450.830078,-2.03308406621,0,-840.320313,-3.72413411265,0,-966.470703,-4.25939463938,0,-8.779297,-0.0408219206539,0,-436.369141,-1.98947175221,0,-752.09961,-3.38027607977,0,-1031.398438,-4.57810272452,0,39.830078,0.184609958035,1,-454.15039,-2.05784333844,0,-667.099609,-2.99386920844,0,-932.621094,-4.13621186011,0,39.830078,0.184609958035,1,-454.15039,-2.05784333844,0,-667.099609,-2.99386920844,0,-932.621094,-4.13621186011,0
2013-06-11,21542.300781,21632.009766,21307.990234,21354.660156,21354.660156,-50.59961,-0.234334476072,0,-366.148438,-1.67126588623,0,-778.199219,-3.48647753859,0,-1025.330078,-4.54336604673,0,-91.849609,-0.422805208847,0,-317.800781,-1.44785204555,0,-698.041015,-3.12601624531,0,-1015.580078,-4.48427441947,0,-189.560547,-0.881777412372,0,-491.259766,-2.25356269596,0,-870.650391,-3.92562558599,0,-1180.660157,-5.25002673114,0,-260.429688,-1.20485128621,0,-483.769532,-2.21522123574,0,-930.859375,-4.17696959546,0,-1226.109375,-5.42988303971,0,-260.429688,-1.20485128621,0,-483.769532,-2.21522123574,0,-930.859375,-4.17696959546,0,-1226.109375,-5.42988303971,0
2013-06-12,21305.7802735,21350.634766,20980.370117,21120.849609,21120.849609,-236.5205075,-1.09793522013,0,-462.4599605,-2.12447104373,0,-835.8896485,-3.77518792144,0,-1463.8095705,-6.42879200077,0,-281.375,-1.30073443496,0,-469.794922,-2.15300490741,0,-824.054687,-3.71619493814,0,-1512.054687,-6.61363436751,0,-327.620117,-1.53754583798,0,-525.959961,-2.44560535941,0,-953.549805,-4.34737524524,0,-1689.168945,-7.45127168391,0,-233.810547,-1.09489238083,0,-454.410157,-2.10616308646,0,-948.390625,-4.29734152578,0,-1616.160157,-7.10805938702,0,-233.810547,-1.09489238083,0,-454.410157,-2.10616308646,0,-948.390625,-4.29734152578,0,-1616.160157,-7.10805938702,0
2013-06-13,21069.259766,21069.259766,20652.75,20887.039062,20887.039062,-236.5205075,-1.11012365876,0,-523.640625,-2.42505923483,0,-839.189453,-3.83043749291,0,-1667.75,-7.33495748634,0,-281.375,-1.31787650852,0,-654.599609,-3.01327493288,0,-880.550781,-4.01165549522,0,-1667.75,-7.33495748634,0,-327.620117,-1.5615554691,0,-844.800781,-3.92975362452,0,-1146.5,-5.25935525305,0,-2084.259766,-9.16681563429,0,-233.810547,-1.10701298162,0,-728.050782,-3.368252398,0,-951.390626,-4.35649742034,0,-1849.970704,-8.13638522848,0,-233.810547,-1.10701298162,0,-728.050782,-3.368252398,0,-951.390626,-4.35649742034,0,-1849.970704,-8.13638522848,0
2013-06-14,21083.410156,21164.679688,20954.660156,20969.140625,20969.140625,14.15039,0.0671613058891,1,-458.890625,-2.13018390963,0,-684.830078,-3.14600569747,0,-1608.919922,-7.09014859413,0,95.419922,0.452886921799,1,-467.330078,-2.16036366041,0,-655.75,-3.00521121434,0,-1541.390624,-6.7884517348,0,301.910156,1.46183997773,1,-353.330078,-1.6582046177,0,-551.669922,-2.56515137636,0,-1597.650391,-7.0841982584,0,82.101563,0.39307420624,1,-385.519531,-1.80531803449,0,-606.119141,-2.80932488217,0,-1699.160156,-7.49575441237,0,82.101563,0.39307420624,1,-385.519531,-1.80531803449,0,-606.119141,-2.80932488217,0,-1699.160156,-7.49575441237,0
2013-06-17,21007.279297,21272.75,21007.279297,21225.900391,21225.900391,-76.130859,-0.36109366766,0,-298.5009765,-1.40103283085,0,-585.621094,-2.7121001968,0,-1804.560547,-7.91063131839,0,108.070312,0.510616336241,1,-77.884766,-0.364788995051,0,-451.109375,-2.0765618448,0,-1613.419922,-7.04975942894,0,52.619141,0.251109493584,1,26.90918,0.128258843147,1,-490.271484,-2.28059228232,0,-1671.390625,-7.36987940981,0,256.759766,1.22446489626,1,105.050782,0.497379527551,1,-389.189453,-1.8005451553,0,-1464.060547,-6.45245953045,0,256.759766,1.22446489626,1,105.050782,0.497379527551,1,-389.189453,-1.8005451553,0,-1464.060547,-6.45245953045,0
2013-06-18,21102.599609,21240.009766,20995.390625,21225.880859,21225.880859,95.320312,0.453748963168,1,33.339843,0.158239270721,1,-439.701172,-2.0411058989,0,-1865.179688,-8.12085340895,0,-32.740234,-0.153906918476,0,170.75,0.810422396878,1,-392.0,-1.81212935941,0,-1740.550781,-7.57401359919,0,-11.888672,-0.0565931067604,0,342.640625,1.65905569476,1,-312.599609,-1.46705346477,0,-1869.519531,-8.17636945977,0,-0.0195319999984,-9.20196535301e-05,0,338.841797,1.62225864563,1,-128.779297,-0.603050088642,0,-1689.208985,-7.37160096905,0,-0.0195319999984,-9.20196535301e-05,0,338.841797,1.62225864563,1,-128.779297,-0.603050088642,0,-1689.208985,-7.37160096905,0
2013-06-19,21188.400391,21232.509766,20896.220703,20986.890625,20986.890625,85.800782,0.40658868381,1,104.990235,0.497975584705,1,-117.3798825,-0.550929752364,0,-1735.888671,-7.57226828847,0,-7.5,-0.0353107182277,0,67.830078,0.32048714651,1,-118.125,-0.553262239248,0,-1826.230468,-7.91990563868,0,-99.169922,-0.472341399935,0,-58.439453,-0.278885233952,0,-84.149414,-0.401086413303,0,-1959.359375,-8.57278340044,0,-238.990234,-1.12593788492,0,17.75,0.0846481995492,1,-133.958984,-0.634249978007,0,-2060.199219,-8.93908616205,0,-238.990234,-1.12593788492,0,17.75,0.0846481995492,1,-133.958984,-0.634249978007,0,-2060.199219,-8.93908616205,0
2013-06-20,20668.800781,20703.759766,20374.140625,20382.869141,20382.869141,-519.59961,-2.45228332678,0,-338.478516,-1.61124394651,0,-400.458985,-1.90067894861,0,-2547.148438,-10.9715455266,0,-528.75,-2.49028497256,0,-568.990234,-2.67473755861,0,-365.5,-1.73475482318,0,-2566.240234,-11.0281058616,0,-522.080078,-2.49844259122,0,-633.138672,-3.01390133891,0,-278.609375,-1.34901829054,0,-2782.119141,-12.0145445297,0,-604.021484,-2.87808944542,0,-843.03125,-3.9717101959,0,-504.169921,-2.41379316381,0,-2861.480468,-12.3104346481,0,-604.021484,-2.87808944542,0,-843.03125,-3.9717101959,0,-504.169921,-2.41379316381,0,-2861.480468,-12.3104346481,0
2013-06-21,19969.980469,20383.539062,19969.980469,20263.310547,20263.310547,-698.820312,-3.38103946816,0,-1132.61914,-5.36720196083,0,-1113.429687,-5.28107018154,0,-3383.699219,-14.4889339248,0,-320.220704,-1.54667899753,0,-856.470704,-4.03234609323,0,-781.140626,-3.69077461845,0,-2970.140626,-12.7180841121,0,-404.160156,-1.98369179559,0,-1025.410156,-4.88397750875,0,-984.679687,-4.69909642852,0,-3156.830078,-13.6500883751,0,-119.558594,-0.586564105244,0,-962.570312,-4.5348898281,0,-705.830078,-3.36604198819,0,-2948.169922,-12.7013437421,0,-119.558594,-0.586564105244,0,-962.570312,-4.5348898281,0,-705.830078,-3.36604198819,0,-2948.169922,-12.7013437421,0
2013-06-24,20023.439453,20101.259766,19756.609375,19813.980469,19813.980469,53.458984,0.267696726509,1,-1164.960938,-5.49810706095,0,-983.839844,-4.68332824108,0,-3190.150391,-13.7425982471,0,-282.279296,-1.38483947827,0,-1131.25,-5.3279146576,0,-1171.490234,-5.50699948996,0,-3229.339843,-13.8416495809,0,-213.371094,-1.06845920221,0,-1139.611328,-5.45367195436,0,-1250.669922,-5.95350737389,0,-3387.509766,-14.6365897331,0,-449.330078,-2.21745640703,0,-1172.910156,-5.58877528338,0,-1411.919922,-6.65187292879,0,-3507.240234,-15.0388364257,0,-449.330078,-2.21745640703,0,-1172.910156,-5.58877528338,0,-1411.919922,-6.65187292879,0,-3507.240234,-15.0388364257,0
2013-06-25,19775.980469,19992.300781,19426.359375,19855.720703,19855.720703,-247.458984,-1.23584654165,0,-892.820312,-4.31965222105,0,-1326.61914,-6.28651997659,0,-3469.599609,-14.9258465367,0,-108.958985,-0.542050529511,0,-711.458985,-3.43637577445,0,-1247.708985,-5.87433338659,0,-3253.279297,-13.9952596841,0,-330.25,-1.67159249713,0,-947.78125,-4.6518833233,0,-1569.03125,-7.47321770776,0,-3532.509766,-15.3862533224,0,41.740234,0.210660518543,1,-527.148438,-2.58623275435,0,-1370.160156,-6.45513920059,0,-3134.089844,-13.6325170562,0,41.740234,0.210660518543,1,-527.148438,-2.58623275435,0,-1370.160156,-6.45513920059,0,-3134.089844,-13.6325170562,0
2013-06-26,20090.759766,20354.179688,19913.980469,20338.550781,20338.550781,314.779297,1.59172536347,1,120.779297,0.604804282045,1,-1097.640625,-5.18038457243,0,-3033.480468,-13.1181843697,0,361.878907,1.81009134949,1,-29.359374,-0.144034722875,0,-878.330078,-4.13672282589,0,-2791.730468,-12.0614417372,0,487.621094,2.51010024363,1,-56.0,-0.280420905203,0,-982.240234,-4.70056403003,0,-2964.660156,-12.9582006405,0,482.830078,2.43169253447,1,75.240234,0.37131264324,1,-648.339844,-3.08926108009,0,-2591.728516,-11.3026469605,0,482.830078,2.43169253447,1,75.240234,0.37131264324,1,-648.339844,-3.08926108009,0,-2591.728516,-11.3026469605,0
2013-06-27,20456.470703,20713.339844,20375.400391,20440.080078,20440.080078,365.710937,1.82029421117,1,433.03125,2.1626217165,1,-212.330078,-1.02729752079,0,-2617.789063,-11.3450619415,0,359.160156,1.76455234996,1,612.080078,3.04498367329,1,9.580078,0.046272165579,1,-2450.220703,-10.5779104988,0,461.419922,2.31706525332,1,618.791016,3.13207091488,1,1.259766,0.00618316140634,1,-2626.919921,-11.4202388514,0,101.529297,0.499196319803,1,626.099609,3.15988809003,1,57.210937,0.280681471309,1,-2604.160156,-11.3006986976,0,101.529297,0.499196319803,1,626.099609,3.15988809003,1,57.210937,0.280681471309,1,-2604.160156,-11.3006986976,0
2013-06-28,20596.630859,20818.349609,20490.890625,20803.289062,20803.289062,140.160156,0.685162939565,1,820.65039,4.14973301216,1,626.65039,3.13796195731,1,-2513.558594,-10.8764084306,0,105.009765,0.50696684258,1,826.048828,4.13183473502,1,434.810547,2.13314550372,1,-2344.650391,-10.1223951604,0,115.490234,0.566812095879,1,1064.53125,5.47982887298,1,520.910156,2.60846602634,1,-2465.009766,-10.7380225738,0,363.208984,1.77694501496,1,947.568359,4.77226877419,1,539.978515,2.66480895976,1,-2279.390626,-9.87489605544,0,363.208984,1.77694501496,1,947.568359,4.77226877419,1,539.978515,2.66480895976,1,-2279.390626,-9.87489605544,0
2013-07-01,20803.289062,20803.289062,20803.289062,20803.289062,20803.289062,206.658203,1.00335926014,1,712.529296,3.54655226731,1,779.849609,3.89468358236,1,-2279.390626,-9.87489605544,0,-15.060547,-0.0723426557958,0,449.109374,2.20647248322,1,702.029296,3.49246417475,1,-2279.390626,-9.87489605544,0,312.398437,1.5245722732,1,889.308593,4.46575005125,1,1046.679687,5.29787104221,1,-2279.390626,-9.87489605544,0,0.0,0.0,0,464.738281,2.28501177888,1,989.308593,4.99298257888,1,-2279.390626,-9.87489605544,0,0.0,0.0,0,464.738281,2.28501177888,1,989.308593,4.99298257888,1,-2279.390626,-9.87489605544,0
2013-07-02,21004.560547,21004.560547,20633.160156,20658.650391,20658.650391,201.271485,0.967498381627,1,548.089844,2.67929816417,1,1228.580078,6.2124863034,1,-2344.179687,-10.0398550993,0,201.271485,0.967498381627,1,291.220703,1.40595724877,1,1012.259766,5.06324798275,1,-2507.859375,-10.6661049068,0,-170.128906,-0.817798115928,0,257.759765,1.26505374154,1,1206.800781,6.2121819004,1,-2715.580078,-11.6305207509,0,-144.638671,-0.695268284592,0,218.570313,1.06932219525,1,802.929688,4.04382041836,1,-2834.378906,-12.0647655531,0,-144.638671,-0.695268284592,0,218.570313,1.06932219525,1,802.929688,4.04382041836,1,-2834.378906,-12.0647655531,0
